timestamp,job_id,job_type,machine_id,duration,cpu_usage,ram_usage,hour_of_day,concurrent_load,base_duration,priority
1700255900,J008_AGGREGATE,AGGREGATE,GPU,4.1,91.2,20.1,10,3,12,high
1700256200,J020_AGGREGATE,AGGREGATE,MEM_OPT,7.76,48.1,28.6,16,11,12,high
1700256500,J023_AGGREGATE,AGGREGATE,CPU_OPT,9.72,57.4,10.7,7,14,12,low
1700256800,J024_ML_INFER,ML_INFER,CPU_OPT,58.02,70.7,28.9,1,8,60,medium
1700257100,J029_TRANSFORM,TRANSFORM,CHEAP,43.79,38.4,11.6,13,10,15,high
1700257400,J024_ML_INFER,ML_INFER,GPU,14.76,81.3,48.8,7,4,60,medium
1700257700,J019_AUTH,AUTH,CHEAP,20.86,22.4,10.9,1,5,10,medium
1700258000,J006_AUTH,AUTH,CPU_OPT,10.71,36.4,11.1,23,15,10,high
1700258300,J009_NOTIFY,NOTIFY,CPU_OPT,4.86,17.4,5.1,20,7,5,medium
1700258600,J008_AGGREGATE,AGGREGATE,CHEAP,22.96,32.0,9.8,23,14,12,high
1700258900,J024_ML_INFER,ML_INFER,CPU_OPT,63.89,99.0,33.5,9,5,60,medium
1700259200,J017_TRANSFORM,TRANSFORM,CPU_OPT,13.48,62.1,13.8,4,16,15,critical
1700259500,J006_AUTH,AUTH,CPU_OPT,12.7,34.2,13.0,13,13,10,high
1700259800,J023_AGGREGATE,AGGREGATE,MEM_OPT,6.75,44.4,42.0,3,7,12,low
1700260100,J029_TRANSFORM,TRANSFORM,CPU_OPT,16.49,64.5,16.1,15,12,15,high
1700260400,J022_ML_INFER,ML_INFER,GPU,17.1,80.6,50.9,20,1,60,low
1700260700,J022_ML_INFER,ML_INFER,CPU_OPT,50.93,92.8,41.1,5,1,60,low
1700261000,J003_AUTH,AUTH,GPU,3.33,70.4,16.0,6,7,10,medium
1700261300,J005_TRANSFORM,TRANSFORM,CHEAP,38.06,33.0,12.1,13,3,15,critical
1700261600,J003_AUTH,AUTH,MEM_OPT,8.71,32.9,21.7,5,8,10,medium
1700261900,J000_NOTIFY,NOTIFY,GPU,1.43,31.8,6.3,11,3,5,high
1700262200,J022_ML_INFER,ML_INFER,CPU_OPT,54.71,94.9,32.0,1,6,60,low
1700262500,J025_NOTIFY,NOTIFY,CPU_OPT,5.02,22.7,6.3,5,3,5,critical
1700262800,J009_NOTIFY,NOTIFY,GPU,1.53,26.5,7.5,3,1,5,medium
1700263100,J001_NOTIFY,NOTIFY,MEM_OPT,4.68,12.1,13.1,0,7,5,high
1700263400,J019_AUTH,AUTH,MEM_OPT,7.86,30.2,32.3,10,4,10,medium
1700263700,J011_AGGREGATE,AGGREGATE,CHEAP,27.42,22.9,9.5,22,13,12,high
1700264000,J023_AGGREGATE,AGGREGATE,CPU_OPT,12.64,50.8,12.7,14,16,12,low
1700264300,J016_ML_INFER,ML_INFER,CHEAP,192.4,45.1,26.0,1,11,60,high
1700264600,J021_TRANSFORM,TRANSFORM,CHEAP,39.93,33.7,14.8,15,4,15,critical
1700264900,J023_AGGREGATE,AGGREGATE,CHEAP,29.1,29.0,10.6,16,2,12,low
1700265200,J004_AGGREGATE,AGGREGATE,CHEAP,34.2,33.1,8.9,14,4,12,critical
1700265500,J015_DB_READ,DB_READ,CPU_OPT,20.58,43.3,27.4,0,6,20,low
1700265800,J029_TRANSFORM,TRANSFORM,MEM_OPT,10.78,50.1,42.1,3,11,15,high
1700266100,J004_AGGREGATE,AGGREGATE,CHEAP,32.08,34.5,11.1,20,11,12,critical
1700266400,J012_AUTH,AUTH,CHEAP,26.06,22.7,8.9,9,3,10,medium
1700266700,J003_AUTH,AUTH,GPU,3.5,58.7,12.9,10,7,10,medium
1700267000,J018_ML_INFER,ML_INFER,GPU,16.55,96.0,44.9,21,3,60,medium
1700267300,J016_ML_INFER,ML_INFER,CPU_OPT,49.86,91.5,33.1,7,16,60,high
1700267600,J021_TRANSFORM,TRANSFORM,CHEAP,39.64,38.9,10.3,10,10,15,critical
1700267900,J016_ML_INFER,ML_INFER,GPU,18.19,87.7,40.1,12,1,60,high
1700268200,J025_NOTIFY,NOTIFY,MEM_OPT,3.83,14.9,15.0,5,8,5,critical
1700268500,J023_AGGREGATE,AGGREGATE,CHEAP,24.57,25.8,10.3,13,16,12,low
1700268800,J011_AGGREGATE,AGGREGATE,CHEAP,32.31,26.5,11.0,12,4,12,high
1700269100,J004_AGGREGATE,AGGREGATE,MEM_OPT,10.69,44.0,33.4,5,10,12,critical
1700269400,J004_AGGREGATE,AGGREGATE,CHEAP,28.53,31.6,10.2,0,12,12,critical
1700269700,J023_AGGREGATE,AGGREGATE,GPU,4.65,74.6,19.0,1,2,12,low
1700270000,J011_AGGREGATE,AGGREGATE,CHEAP,29.63,28.3,13.1,20,13,12,high
1700270300,J007_AGGREGATE,AGGREGATE,GPU,3.41,59.6,19.0,22,2,12,medium
1700270600,J024_ML_INFER,ML_INFER,CHEAP,182.05,52.6,19.4,2,4,60,medium
1700270900,J015_DB_READ,DB_READ,CPU_OPT,15.82,61.3,23.8,5,13,20,low
1700271200,J015_DB_READ,DB_READ,CHEAP,52.67,34.9,14.7,12,1,20,low
1700271500,J012_AUTH,AUTH,CHEAP,25.39,27.2,10.0,6,4,10,medium
1700271800,J005_TRANSFORM,TRANSFORM,CPU_OPT,10.44,61.2,17.2,2,9,15,critical
1700272100,J027_ML_INFER,ML_INFER,GPU,19.46,86.0,49.4,21,1,60,low
1700272400,J007_AGGREGATE,AGGREGATE,MEM_OPT,6.77,44.2,29.6,15,12,12,medium
1700272700,J010_TRANSFORM,TRANSFORM,MEM_OPT,11.89,39.3,32.4,4,5,15,high
1700273000,J027_ML_INFER,ML_INFER,CPU_OPT,65.61,78.2,33.3,2,9,60,low
1700273300,J008_AGGREGATE,AGGREGATE,CHEAP,38.41,30.0,11.6,4,18,12,high
1700273600,J006_AUTH,AUTH,GPU,3.4,58.0,17.0,20,3,10,high
1700273900,J013_DB_READ,DB_READ,CPU_OPT,23.32,52.3,18.6,17,4,20,medium
1700274200,J021_TRANSFORM,TRANSFORM,CHEAP,30.99,33.6,13.4,7,9,15,critical
1700274500,J000_NOTIFY,NOTIFY,GPU,1.22,35.8,6.1,23,5,5,high
1700274800,J018_ML_INFER,ML_INFER,CHEAP,122.17,47.6,20.4,1,6,60,medium
1700275100,J010_TRANSFORM,TRANSFORM,CHEAP,39.16,39.0,14.3,12,16,15,high
1700275400,J018_ML_INFER,ML_INFER,CPU_OPT,61.0,80.1,35.9,8,2,60,medium
1700275700,J029_TRANSFORM,TRANSFORM,MEM_OPT,12.47,39.8,46.8,14,9,15,high
1700276000,J009_NOTIFY,NOTIFY,MEM_OPT,4.84,14.4,14.1,2,5,5,medium
1700276300,J013_DB_READ,DB_READ,MEM_OPT,14.03,37.9,45.2,2,12,20,medium
1700276600,J009_NOTIFY,NOTIFY,CHEAP,15.09,12.7,3.8,15,17,5,medium
1700276900,J021_TRANSFORM,TRANSFORM,GPU,4.96,93.4,25.3,23,6,15,critical
1700277200,J007_AGGREGATE,AGGREGATE,GPU,4.45,77.2,16.6,2,6,12,medium
1700277500,J026_NOTIFY,NOTIFY,CPU_OPT,4.87,20.7,4.6,21,8,5,high
1700277800,J026_NOTIFY,NOTIFY,GPU,1.13,29.4,6.6,9,1,5,high
1700278100,J029_TRANSFORM,TRANSFORM,CHEAP,33.65,37.9,10.0,3,1,15,high
1700278400,J011_AGGREGATE,AGGREGATE,CPU_OPT,10.36,45.6,16.0,13,4,12,high
1700278700,J029_TRANSFORM,TRANSFORM,CHEAP,32.33,36.0,10.8,5,18,15,high
1700279000,J025_NOTIFY,NOTIFY,MEM_OPT,2.7,14.9,13.3,11,12,5,critical
1700279300,J006_AUTH,AUTH,GPU,3.09,59.1,13.7,6,8,10,high
1700279600,J021_TRANSFORM,TRANSFORM,MEM_OPT,10.29,40.8,42.3,12,9,15,critical
1700279900,J023_AGGREGATE,AGGREGATE,CHEAP,22.86,30.7,8.5,21,8,12,low
1700280200,J001_NOTIFY,NOTIFY,MEM_OPT,3.49,14.9,9.6,13,4,5,high
1700280500,J019_AUTH,AUTH,CPU_OPT,9.11,34.0,13.0,21,14,10,medium
1700280800,J006_AUTH,AUTH,CHEAP,27.24,22.2,11.3,18,5,10,high
1700281100,J007_AGGREGATE,AGGREGATE,GPU,3.9,61.6,20.7,2,1,12,medium
1700281400,J012_AUTH,AUTH,CHEAP,22.67,24.3,8.2,13,2,10,medium
1700281700,J009_NOTIFY,NOTIFY,GPU,1.38,24.9,5.7,1,1,5,medium
1700282000,J001_NOTIFY,NOTIFY,MEM_OPT,2.71,13.9,16.3,11,6,5,high
1700282300,J009_NOTIFY,NOTIFY,GPU,1.57,23.6,8.0,11,6,5,medium
1700282600,J007_AGGREGATE,AGGREGATE,MEM_OPT,6.59,42.9,29.3,18,11,12,medium
1700282900,J026_NOTIFY,NOTIFY,CPU_OPT,5.56,20.7,4.8,15,7,5,high
1700283200,J017_TRANSFORM,TRANSFORM,CPU_OPT,11.83,64.8,19.4,17,12,15,critical
1700283500,J028_DB_READ,DB_READ,MEM_OPT,11.44,44.4,60.9,16,1,20,low
1700283800,J005_TRANSFORM,TRANSFORM,MEM_OPT,11.73,49.6,37.6,23,7,15,critical
1700284100,J015_DB_READ,DB_READ,GPU,6.21,77.7,24.0,5,1,20,low
1700284400,J005_TRANSFORM,TRANSFORM,CPU_OPT,15.88,54.2,19.8,8,10,15,critical
1700284700,J027_ML_INFER,ML_INFER,CPU_OPT,50.74,87.0,28.4,20,5,60,low
1700285000,J028_DB_READ,DB_READ,MEM_OPT,17.2,37.8,57.4,17,2,20,low
1700285300,J000_NOTIFY,NOTIFY,MEM_OPT,4.46,20.2,11.2,4,7,5,high
1700285600,J028_DB_READ,DB_READ,MEM_OPT,15.52,35.6,60.5,5,5,20,low
1700285900,J000_NOTIFY,NOTIFY,GPU,1.47,30.6,8.1,6,8,5,high
1700286200,J007_AGGREGATE,AGGREGATE,MEM_OPT,8.91,35.1,30.4,23,7,12,medium
1700286500,J011_AGGREGATE,AGGREGATE,CPU_OPT,11.88,52.6,11.5,15,6,12,high
1700286800,J020_AGGREGATE,AGGREGATE,MEM_OPT,7.03,38.9,24.8,2,7,12,high
1700287100,J007_AGGREGATE,AGGREGATE,CHEAP,34.93,35.8,10.3,19,4,12,medium
1700287400,J012_AUTH,AUTH,CHEAP,23.34,20.9,8.5,2,9,10,medium
1700287700,J004_AGGREGATE,AGGREGATE,GPU,4.09,71.1,21.7,2,4,12,critical
1700288000,J004_AGGREGATE,AGGREGATE,CHEAP,30.35,32.1,9.5,17,9,12,critical
1700288300,J020_AGGREGATE,AGGREGATE,GPU,2.61,73.4,17.6,0,4,12,high
1700288600,J000_NOTIFY,NOTIFY,CPU_OPT,4.41,21.4,5.5,22,4,5,high
1700288900,J015_DB_READ,DB_READ,CPU_OPT,21.26,43.2,21.4,11,3,20,low
1700289200,J028_DB_READ,DB_READ,GPU,6.62,77.2,23.4,21,5,20,low
1700289500,J019_AUTH,AUTH,MEM_OPT,7.33,34.6,35.1,22,2,10,medium
1700289800,J025_NOTIFY,NOTIFY,GPU,1.44,26.4,7.4,15,2,5,critical
1700290100,J003_AUTH,AUTH,CHEAP,35.5,20.0,7.9,10,16,10,medium
1700290400,J013_DB_READ,DB_READ,CHEAP,50.26,36.3,16.9,7,13,20,medium
1700290700,J013_DB_READ,DB_READ,CHEAP,45.7,27.5,16.4,16,19,20,medium
1700291000,J024_ML_INFER,ML_INFER,CPU_OPT,79.4,68.7,31.0,4,4,60,medium
1700291300,J001_NOTIFY,NOTIFY,MEM_OPT,2.89,16.8,15.3,17,7,5,high
1700291600,J007_AGGREGATE,AGGREGATE,CPU_OPT,16.25,49.3,12.4,0,14,12,medium
1700291900,J011_AGGREGATE,AGGREGATE,GPU,4.5,83.0,13.4,11,3,12,high
1700292200,J002_DB_READ,DB_READ,CPU_OPT,15.14,48.7,24.5,23,10,20,high
1700292500,J015_DB_READ,DB_READ,CHEAP,42.99,27.5,12.7,20,2,20,low
1700292800,J019_AUTH,AUTH,CPU_OPT,11.07,41.5,13.7,8,10,10,medium
1700293100,J022_ML_INFER,ML_INFER,CPU_OPT,60.66,99.0,31.3,6,13,60,low
1700293400,J019_AUTH,AUTH,GPU,2.89,59.7,19.2,14,8,10,medium
1700293700,J010_TRANSFORM,TRANSFORM,CHEAP,44.93,29.5,10.7,2,12,15,high
1700294000,J019_AUTH,AUTH,MEM_OPT,4.98,31.8,32.0,9,4,10,medium
1700294300,J017_TRANSFORM,TRANSFORM,CPU_OPT,19.36,55.8,16.4,15,2,15,critical
1700294600,J001_NOTIFY,NOTIFY,MEM_OPT,3.49,18.2,14.0,10,7,5,high
1700294900,J023_AGGREGATE,AGGREGATE,MEM_OPT,9.43,45.6,24.7,4,1,12,low
1700295200,J018_ML_INFER,ML_INFER,CHEAP,129.98,62.2,18.1,20,3,60,medium
1700295500,J022_ML_INFER,ML_INFER,CPU_OPT,76.69,82.6,41.0,16,11,60,low
1700295800,J014_ML_INFER,ML_INFER,CPU_OPT,56.75,99.0,39.9,12,8,60,high
1700296100,J006_AUTH,AUTH,GPU,2.88,45.7,19.7,9,2,10,high
1700296400,J015_DB_READ,DB_READ,GPU,4.92,74.1,24.4,2,3,20,low
1700296700,J022_ML_INFER,ML_INFER,CHEAP,166.17,56.9,19.5,3,19,60,low
1700297000,J015_DB_READ,DB_READ,GPU,6.2,79.0,25.9,16,6,20,low
1700297300,J011_AGGREGATE,AGGREGATE,GPU,4.54,75.2,17.9,20,1,12,high
1700297600,J023_AGGREGATE,AGGREGATE,CPU_OPT,10.78,48.1,13.4,2,8,12,low
1700297900,J012_AUTH,AUTH,CHEAP,27.34,26.3,7.5,5,4,10,medium
1700298200,J029_TRANSFORM,TRANSFORM,CHEAP,38.2,40.5,11.5,22,16,15,high
1700298500,J003_AUTH,AUTH,MEM_OPT,5.97,28.6,32.3,19,7,10,medium
1700298800,J001_NOTIFY,NOTIFY,MEM_OPT,3.4,14.2,13.4,13,5,5,high
1700299100,J008_AGGREGATE,AGGREGATE,CPU_OPT,9.81,49.6,15.7,16,7,12,high
1700299400,J021_TRANSFORM,TRANSFORM,MEM_OPT,9.43,51.8,38.0,6,6,15,critical
1700299700,J013_DB_READ,DB_READ,CHEAP,55.26,32.2,15.1,12,1,20,medium
1700300000,J017_TRANSFORM,TRANSFORM,CPU_OPT,12.39,74.1,20.2,23,11,15,critical
1700300300,J000_NOTIFY,NOTIFY,CPU_OPT,5.27,24.2,6.0,8,1,5,high
1700300600,J014_ML_INFER,ML_INFER,CPU_OPT,50.96,99.0,29.8,22,6,60,high
1700300900,J019_AUTH,AUTH,CHEAP,25.29,26.7,8.0,11,1,10,medium
1700301200,J009_NOTIFY,NOTIFY,MEM_OPT,3.82,16.9,12.8,11,9,5,medium
1700301500,J013_DB_READ,DB_READ,MEM_OPT,10.89,42.7,48.1,12,5,20,medium
1700301800,J027_ML_INFER,ML_INFER,CHEAP,188.43,47.2,21.8,3,3,60,low
1700302100,J020_AGGREGATE,AGGREGATE,GPU,4.25,80.6,15.1,14,1,12,high
1700302400,J021_TRANSFORM,TRANSFORM,MEM_OPT,12.17,38.2,46.3,3,6,15,critical
1700302700,J025_NOTIFY,NOTIFY,CHEAP,13.79,10.3,4.0,7,17,5,critical
1700303000,J009_NOTIFY,NOTIFY,MEM_OPT,4.52,14.7,12.3,13,1,5,medium
1700303300,J000_NOTIFY,NOTIFY,GPU,1.57,28.4,7.2,18,7,5,high
1700303600,J007_AGGREGATE,AGGREGATE,CHEAP,31.6,31.9,9.1,20,13,12,medium
1700303900,J023_AGGREGATE,AGGREGATE,CPU_OPT,10.53,52.2,11.1,3,13,12,low
1700304200,J026_NOTIFY,NOTIFY,MEM_OPT,3.24,12.1,9.9,18,3,5,high
1700304500,J000_NOTIFY,NOTIFY,GPU,1.9,26.7,8.3,5,4,5,high
1700304800,J020_AGGREGATE,AGGREGATE,CPU_OPT,12.97,56.2,14.7,21,2,12,high
1700305100,J008_AGGREGATE,AGGREGATE,GPU,4.32,60.4,18.2,19,2,12,high
1700305400,J003_AUTH,AUTH,CPU_OPT,9.56,40.8,13.2,12,4,10,medium
1700305700,J015_DB_READ,DB_READ,GPU,5.22,74.3,32.0,20,8,20,low
1700306000,J025_NOTIFY,NOTIFY,CPU_OPT,4.77,18.8,4.2,10,12,5,critical
1700306300,J015_DB_READ,DB_READ,GPU,4.78,65.5,23.7,16,3,20,low
1700306600,J006_AUTH,AUTH,MEM_OPT,5.56,33.0,32.7,8,5,10,high
1700306900,J015_DB_READ,DB_READ,CPU_OPT,21.19,58.5,21.2,16,13,20,low
1700307200,J029_TRANSFORM,TRANSFORM,CPU_OPT,15.58,66.8,15.1,18,10,15,high
1700307500,J005_TRANSFORM,TRANSFORM,CPU_OPT,16.88,65.8,20.4,19,4,15,critical
1700307800,J019_AUTH,AUTH,CHEAP,26.54,20.1,7.6,1,17,10,medium
1700308100,J008_AGGREGATE,AGGREGATE,CHEAP,34.73,30.1,8.4,5,11,12,high
1700308400,J013_DB_READ,DB_READ,CPU_OPT,18.53,55.9,18.4,10,1,20,medium
1700308700,J022_ML_INFER,ML_INFER,MEM_OPT,34.73,60.3,67.7,6,9,60,low
1700309000,J006_AUTH,AUTH,GPU,3.55,62.4,18.1,20,7,10,high
1700309300,J021_TRANSFORM,TRANSFORM,CHEAP,41.17,34.7,13.5,13,4,15,critical
1700309600,J003_AUTH,AUTH,CHEAP,23.87,21.2,9.3,18,1,10,medium
1700309900,J029_TRANSFORM,TRANSFORM,CHEAP,42.19,44.9,9.6,20,1,15,high
1700310200,J002_DB_READ,DB_READ,CHEAP,40.57,38.6,15.1,17,11,20,high
1700310500,J015_DB_READ,DB_READ,GPU,6.87,94.9,22.7,11,2,20,low
1700310800,J000_NOTIFY,NOTIFY,CPU_OPT,4.08,19.4,5.1,5,3,5,high
1700311100,J006_AUTH,AUTH,MEM_OPT,8.5,26.4,29.9,1,2,10,high
1700311400,J001_NOTIFY,NOTIFY,MEM_OPT,3.56,14.1,11.4,4,10,5,high
1700311700,J014_ML_INFER,ML_INFER,GPU,19.17,99.0,43.8,14,2,60,high
1700312000,J016_ML_INFER,ML_INFER,CPU_OPT,58.01,99.0,32.8,8,10,60,high
1700312300,J022_ML_INFER,ML_INFER,GPU,18.78,99.0,44.2,2,8,60,low
1700312600,J001_NOTIFY,NOTIFY,CPU_OPT,3.78,15.9,5.3,18,11,5,high
1700312900,J024_ML_INFER,ML_INFER,MEM_OPT,37.83,63.2,95.8,12,8,60,medium
1700313200,J027_ML_INFER,ML_INFER,CPU_OPT,56.84,77.9,36.8,20,4,60,low
1700313500,J004_AGGREGATE,AGGREGATE,CHEAP,40.15,27.6,7.7,21,17,12,critical
1700313800,J014_ML_INFER,ML_INFER,MEM_OPT,38.82,67.2,70.5,16,6,60,high
1700314100,J001_NOTIFY,NOTIFY,CHEAP,13.16,10.7,3.8,12,6,5,high
1700314400,J019_AUTH,AUTH,MEM_OPT,7.81,33.9,33.6,7,2,10,medium
1700314700,J001_NOTIFY,NOTIFY,GPU,1.41,30.6,7.8,12,7,5,high
1700315000,J012_AUTH,AUTH,GPU,2.81,51.8,14.8,20,5,10,medium
1700315300,J022_ML_INFER,ML_INFER,MEM_OPT,50.13,65.6,70.8,22,4,60,low
1700315600,J005_TRANSFORM,TRANSFORM,MEM_OPT,11.12,53.1,39.6,13,6,15,critical
1700315900,J000_NOTIFY,NOTIFY,CPU_OPT,6.52,17.3,4.9,15,1,5,high
1700316200,J015_DB_READ,DB_READ,CPU_OPT,21.94,45.8,16.9,16,6,20,low
1700316500,J024_ML_INFER,ML_INFER,CPU_OPT,61.77,82.5,33.5,17,9,60,medium
1700316800,J021_TRANSFORM,TRANSFORM,CHEAP,32.49,33.3,12.9,21,20,15,critical
1700317100,J015_DB_READ,DB_READ,GPU,4.84,74.5,24.7,4,6,20,low
1700317400,J015_DB_READ,DB_READ,GPU,5.33,88.6,26.0,12,2,20,low
1700317700,J008_AGGREGATE,AGGREGATE,CHEAP,41.6,30.3,8.7,18,14,12,high
1700318000,J008_AGGREGATE,AGGREGATE,MEM_OPT,8.96,34.5,37.2,18,6,12,high
1700318300,J009_NOTIFY,NOTIFY,GPU,1.73,24.1,8.9,19,3,5,medium
1700318600,J009_NOTIFY,NOTIFY,CHEAP,9.58,11.6,3.7,1,16,5,medium
1700318900,J009_NOTIFY,NOTIFY,GPU,1.34,27.2,5.9,16,3,5,medium
1700319200,J002_DB_READ,DB_READ,MEM_OPT,15.17,42.2,38.4,11,4,20,high
1700319500,J025_NOTIFY,NOTIFY,CHEAP,11.2,12.1,3.4,18,14,5,critical
1700319800,J021_TRANSFORM,TRANSFORM,MEM_OPT,10.46,43.0,35.6,9,2,15,critical
1700320100,J009_NOTIFY,NOTIFY,CHEAP,12.63,10.0,4.2,10,17,5,medium
1700320400,J029_TRANSFORM,TRANSFORM,MEM_OPT,10.24,38.4,38.7,13,2,15,high
1700320700,J024_ML_INFER,ML_INFER,CPU_OPT,63.96,73.5,32.5,18,10,60,medium
1700321000,J001_NOTIFY,NOTIFY,CHEAP,12.69,12.5,4.5,2,2,5,high
1700321300,J008_AGGREGATE,AGGREGATE,GPU,3.48,60.1,14.2,23,1,12,high
1700321600,J022_ML_INFER,ML_INFER,CPU_OPT,51.93,99.0,38.8,4,10,60,low
1700321900,J020_AGGREGATE,AGGREGATE,MEM_OPT,9.67,38.3,28.1,4,10,12,high
1700322200,J028_DB_READ,DB_READ,GPU,4.9,73.3,23.8,3,5,20,low
1700322500,J012_AUTH,AUTH,CHEAP,29.94,28.8,10.3,21,20,10,medium
1700322800,J003_AUTH,AUTH,CHEAP,25.37,19.4,8.4,22,18,10,medium
1700323100,J006_AUTH,AUTH,CHEAP,26.46,21.8,7.6,12,4,10,high
1700323400,J014_ML_INFER,ML_INFER,CHEAP,140.16,48.0,23.7,1,20,60,high
1700323700,J014_ML_INFER,ML_INFER,GPU,24.18,97.4,32.2,5,6,60,high
1700324000,J016_ML_INFER,ML_INFER,CPU_OPT,47.44,99.0,31.0,23,11,60,high
1700324300,J014_ML_INFER,ML_INFER,CPU_OPT,54.74,99.0,34.2,12,16,60,high
1700324600,J019_AUTH,AUTH,CPU_OPT,10.6,37.0,12.4,18,12,10,medium
1700324900,J018_ML_INFER,ML_INFER,CHEAP,118.04,52.1,25.1,21,16,60,medium
1700325200,J010_TRANSFORM,TRANSFORM,CPU_OPT,15.56,73.9,15.3,12,14,15,high
1700325500,J029_TRANSFORM,TRANSFORM,GPU,4.45,77.9,18.6,20,1,15,high
1700325800,J029_TRANSFORM,TRANSFORM,CPU_OPT,17.68,64.2,14.4,8,16,15,high
1700326100,J014_ML_INFER,ML_INFER,MEM_OPT,40.0,84.3,63.2,0,11,60,high
1700326400,J021_TRANSFORM,TRANSFORM,GPU,3.94,85.9,23.7,2,6,15,critical
1700326700,J005_TRANSFORM,TRANSFORM,CHEAP,34.87,32.0,14.8,4,3,15,critical
1700327000,J014_ML_INFER,ML_INFER,CHEAP,133.43,58.4,20.4,15,8,60,high
1700327300,J001_NOTIFY,NOTIFY,MEM_OPT,3.52,16.3,11.6,5,5,5,high
1700327600,J002_DB_READ,DB_READ,CPU_OPT,21.67,49.1,22.7,3,16,20,high
1700327900,J029_TRANSFORM,TRANSFORM,MEM_OPT,9.77,50.3,31.1,6,9,15,high
1700328200,J026_NOTIFY,NOTIFY,MEM_OPT,3.58,13.7,16.3,19,12,5,high
1700328500,J026_NOTIFY,NOTIFY,GPU,1.62,30.0,8.2,15,3,5,high
1700328800,J008_AGGREGATE,AGGREGATE,GPU,3.04,69.4,18.9,7,1,12,high
1700329100,J029_TRANSFORM,TRANSFORM,GPU,4.14,84.4,21.8,0,8,15,high
1700329400,J001_NOTIFY,NOTIFY,CHEAP,13.39,10.7,3.8,19,12,5,high
1700329700,J011_AGGREGATE,AGGREGATE,CPU_OPT,9.63,43.6,12.8,17,2,12,high
1700330000,J025_NOTIFY,NOTIFY,GPU,1.38,25.9,6.0,10,6,5,critical
1700330300,J019_AUTH,AUTH,CPU_OPT,12.59,39.3,10.2,17,7,10,medium
1700330600,J015_DB_READ,DB_READ,MEM_OPT,14.67,44.7,48.5,20,4,20,low
1700330900,J016_ML_INFER,ML_INFER,MEM_OPT,37.97,70.0,83.4,15,5,60,high
1700331200,J002_DB_READ,DB_READ,CPU_OPT,21.06,60.0,17.9,23,5,20,high
1700331500,J001_NOTIFY,NOTIFY,CPU_OPT,4.51,20.6,4.5,8,13,5,high
1700331800,J009_NOTIFY,NOTIFY,GPU,1.05,28.6,6.8,7,4,5,medium
1700332100,J012_AUTH,AUTH,CPU_OPT,8.53,44.5,15.3,19,11,10,medium
1700332400,J029_TRANSFORM,TRANSFORM,MEM_OPT,10.95,55.3,39.3,13,12,15,high
1700332700,J029_TRANSFORM,TRANSFORM,GPU,5.99,77.7,28.2,17,8,15,high
1700333000,J013_DB_READ,DB_READ,MEM_OPT,15.3,36.7,40.6,21,5,20,medium
1700333300,J002_DB_READ,DB_READ,CPU_OPT,17.68,48.0,19.3,8,1,20,high
1700333600,J003_AUTH,AUTH,MEM_OPT,6.29,30.4,26.7,14,1,10,medium
1700333900,J011_AGGREGATE,AGGREGATE,CHEAP,33.14,25.2,11.4,17,11,12,high
1700334200,J002_DB_READ,DB_READ,CHEAP,53.84,29.6,15.0,4,20,20,high
1700334500,J020_AGGREGATE,AGGREGATE,GPU,3.4,70.5,15.7,17,4,12,high
1700334800,J001_NOTIFY,NOTIFY,MEM_OPT,4.73,14.7,11.2,7,6,5,high
1700335100,J003_AUTH,AUTH,GPU,2.68,53.2,16.7,21,7,10,medium
1700335400,J002_DB_READ,DB_READ,CHEAP,64.25,28.6,14.0,20,12,20,high
1700335700,J015_DB_READ,DB_READ,MEM_OPT,17.68,47.8,35.3,19,4,20,low
1700336000,J025_NOTIFY,NOTIFY,MEM_OPT,3.73,15.8,11.3,18,1,5,critical
1700336300,J021_TRANSFORM,TRANSFORM,CPU_OPT,12.07,77.5,13.7,16,14,15,critical
1700336600,J017_TRANSFORM,TRANSFORM,GPU,5.03,85.3,19.2,8,4,15,critical
1700336900,J026_NOTIFY,NOTIFY,MEM_OPT,4.87,13.8,12.6,3,12,5,high
1700337200,J007_AGGREGATE,AGGREGATE,CHEAP,30.76,32.4,11.3,20,16,12,medium
1700337500,J019_AUTH,AUTH,CPU_OPT,11.54,33.5,13.0,13,5,10,medium
1700337800,J019_AUTH,AUTH,MEM_OPT,7.5,31.1,22.9,15,11,10,medium
1700338100,J028_DB_READ,DB_READ,CPU_OPT,19.14,53.5,19.4,15,4,20,low
1700338400,J004_AGGREGATE,AGGREGATE,GPU,3.3,63.7,17.0,12,7,12,critical
1700338700,J011_AGGREGATE,AGGREGATE,CPU_OPT,9.94,58.6,16.9,18,4,12,high
1700339000,J023_AGGREGATE,AGGREGATE,GPU,3.8,79.9,21.5,13,5,12,low
1700339300,J024_ML_INFER,ML_INFER,CHEAP,169.39,63.7,25.2,4,1,60,medium
1700339600,J018_ML_INFER,ML_INFER,MEM_OPT,38.87,77.6,67.5,3,4,60,medium
1700339900,J009_NOTIFY,NOTIFY,CHEAP,12.62,13.9,4.2,10,13,5,medium
1700340200,J010_TRANSFORM,TRANSFORM,CPU_OPT,20.4,59.5,17.8,8,11,15,high
1700340500,J003_AUTH,AUTH,MEM_OPT,6.53,34.2,25.2,8,10,10,medium
1700340800,J024_ML_INFER,ML_INFER,GPU,18.12,99.0,44.2,0,1,60,medium
1700341100,J028_DB_READ,DB_READ,CPU_OPT,15.19,69.1,19.5,23,15,20,low
